Voltage 1,Voltage2,Voltage3,Voltage 4,Current,Audio 
,4.0806,5.0307,-5.0307,,
,4.0807,5.0308,-5.0308,,
,4.0808,5.0309,-5.0309,,
,4.0809,5.031,-5.031,,
,4.081,5.0311,-5.0311,,
,4.0811,5.0312,-5.0312,,
,4.0812,5.0313,-5.0313,,
,4.0813,5.0314,-5.0314,,
,4.0814,5.0315,-5.0315,,
,4.0815,5.0316,-5.0316,,
,4.0816,5.0317,-5.0317,,
,4.0817,5.0318,-5.0318,,
,4.0818,5.0319,-5.0319,,
,4.0819,5.032,-5.032,,
,4.082,5.0321,-5.0321,,
,4.0821,5.0322,-5.0322,,
,4.0822,5.0323,-5.0323,,
,4.0823,5.0324,-5.0324,,
,4.0824,5.0325,-5.0325,,
,4.0825,5.0326,-5.0326,,
,4.0826,5.0327,-5.0327,,
,4.0827,5.0328,-5.0328,,
,4.0828,5.0329,-5.0329,,
,4.0829,5.033,-5.033,,
,4.083,5.0331,-5.0331,,
,4.0831,5.0332,-5.0332,,
,4.0832,5.0333,-5.0333,,
,4.0833,5.0334,-5.0334,,
,4.0834,5.0335,-5.0335,,
,4.0835,5.0336,-5.0336,,
,4.0836,5.0337,-5.0337,,
,4.0837,5.0338,-5.0338,,
,4.0838,5.0339,-5.0339,,
,4.0839,5.034,-5.034,,
,4.084,5.0341,-5.0341,,
,4.0841,5.0342,-5.0342,,
,4.0842,5.0343,-5.0343,,
,4.0843,5.0344,-5.0344,,
,4.0844,5.0345,-5.0345,,
,4.0845,5.0346,-5.0346,,
,4.0846,5.0347,-5.0347,,
,4.0847,5.0348,-5.0348,,
,4.0848,5.0349,-5.0349,,
,4.0849,5.035,-5.035,,
,4.085,5.0351,-5.0351,,
,4.0851,5.0352,-5.0352,,
,4.0852,5.0353,-5.0353,,
,4.0853,5.0354,-5.0354,,
,4.0854,5.0355,-5.0355,,
,4.0855,5.0356,-5.0356,,
,4.0856,5.0357,-5.0357,,
,4.0857,5.0358,-5.0358,,
,4.0858,5.0359,-5.0359,,
,4.0859,5.036,-5.036,,
,4.086,5.0361,-5.0361,,
,4.0861,5.0362,-5.0362,,
,4.0862,5.0363,-5.0363,,
,4.0863,5.0364,-5.0364,,
,4.0864,5.0365,-5.0365,,
,4.0865,5.0366,-5.0366,,
,4.0866,5.0367,-5.0367,,
,4.0867,5.0368,-5.0368,,
,4.0868,5.0369,-5.0369,,
,4.0869,5.037,-5.037,,
,4.087,5.0371,-5.0371,,
,4.0871,5.0372,-5.0372,,
,4.0872,5.0373,-5.0373,,
,4.0873,5.0374,-5.0374,,
,4.0874,5.0375,-5.0375,,
,4.0875,5.0376,-5.0376,,
,4.0876,5.0377,-5.0377,,
,4.0877,5.0378,-5.0378,,
,4.0878,5.0379,-5.0379,,
,4.0879,5.038,-5.038,,
,4.088,5.0381,-5.0381,,
,4.0881,5.0382,-5.0382,,
,4.0882,5.0383,-5.0383,,
,4.0883,5.0384,-5.0384,,
,4.0884,5.0385,-5.0385,,
,4.0885,5.0386,-5.0386,,
,4.0886,5.0387,-5.0387,,
,4.0887,5.0388,-5.0388,,
,4.0888,5.0389,-5.0389,,
,4.0889,5.039,-5.039,,
,4.089,5.0391,-5.0391,,
,4.0891,5.0392,-5.0392,,
,4.0892,5.0393,-5.0393,,
,4.0893,5.0394,-5.0394,,
,4.0894,5.0395,-5.0395,,
,4.0895,5.0396,-5.0396,,
,4.0896,5.0397,-5.0397,,
,4.0897,5.0398,-5.0398,,
,4.0898,5.0399,-5.0399,,
,4.0899,5.04,-5.04,,
,4.09,5.0401,-5.0401,,
,4.0901,5.0402,-5.0402,,
,4.0902,5.0403,-5.0403,,
,4.0903,5.0404,-5.0404,,
,4.0904,5.0405,-5.0405,,
,4.0905,5.0406,-5.0406,,
,4.0906,5.0407,-5.0407,,
,4.0907,5.0408,-5.0408,,
,4.0908,5.0409,-5.0409,,
,4.0909,5.041,-5.041,,
,4.091,5.0411,-5.0411,,
,4.0911,5.0412,-5.0412,,
,4.0912,5.0413,-5.0413,,
,4.0913,5.0414,-5.0414,,
,4.0914,5.0415,-5.0415,,
,4.0915,5.0416,-5.0416,,
,4.0916,5.0417,-5.0417,,
,4.0917,5.0418,-5.0418,,
,4.0918,5.0419,-5.0419,,
,4.0919,5.042,-5.042,,
,4.092,5.0421,-5.0421,,
,4.0921,5.0422,-5.0422,,
,4.0922,5.0423,-5.0423,,
,4.0923,5.0424,-5.0424,,
,4.0924,5.0425,-5.0425,,
,4.0925,5.0426,-5.0426,,
,4.0926,5.0427,-5.0427,,
,4.0927,5.0428,-5.0428,,
,4.0928,5.0429,-5.0429,,
,4.0929,5.043,-5.043,,
,4.093,5.0431,-5.0431,,
,4.0931,5.0432,-5.0432,,
,4.0932,5.0433,-5.0433,,
,4.0933,5.0434,-5.0434,,
,4.0934,5.0435,-5.0435,,
,4.0935,5.0436,-5.0436,,
,4.0936,5.0437,-5.0437,,
,4.0937,5.0438,-5.0438,,
,4.0938,5.0439,-5.0439,,
,4.0939,5.044,-5.044,,
,4.094,5.0441,-5.0441,,
,4.0941,5.0442,-5.0442,,
,4.0942,5.0443,-5.0443,,
,4.0943,5.0444,-5.0444,,
,4.0944,5.0445,-5.0445,,
,4.0945,5.0446,-5.0446,,
,4.0946,5.0447,-5.0447,,
,4.0947,5.0448,-5.0448,,
,4.0948,5.0449,-5.0449,,
,4.0949,5.045,-5.045,,
,4.095,5.0451,-5.0451,,
,4.0951,5.0452,-5.0452,,
,4.0952,5.0453,-5.0453,,
,4.0953,5.0454,-5.0454,,
,4.0954,5.0455,-5.0455,,
,4.0955,5.0456,-5.0456,,
,4.0956,5.0457,-5.0457,,
,4.0957,5.0458,-5.0458,,
,4.0958,5.0459,-5.0459,,
,4.0959,5.046,-5.046,,
,4.096,5.0461,-5.0461,,
,4.0961,5.0462,-5.0462,,
,4.0962,5.0463,-5.0463,,
,4.0963,5.0464,-5.0464,,
,4.0964,5.0465,-5.0465,,
,4.0965,5.0466,-5.0466,,
,4.0966,5.0467,-5.0467,,
,4.0967,5.0468,-5.0468,,
,4.0968,5.0469,-5.0469,,
,4.0969,5.047,-5.047,,
,4.097,5.0471,-5.0471,,
,4.0971,5.0472,-5.0472,,
,4.0972,5.0473,-5.0473,,
,4.0973,5.0474,-5.0474,,
,4.0974,5.0475,-5.0475,,
,4.0975,5.0476,-5.0476,,
,4.0976,5.0477,-5.0477,,
,4.0977,5.0478,-5.0478,,
,4.0978,5.0479,-5.0479,,
,4.0979,5.048,-5.048,,
,4.098,5.0481,-5.0481,,
,4.0981,5.0482,-5.0482,,
,4.0982,5.0483,-5.0483,,
,4.0983,5.0484,-5.0484,,
,4.0984,5.0485,-5.0485,,
,4.0985,5.0486,-5.0486,,
,4.0986,5.0487,-5.0487,,
,4.0987,5.0488,-5.0488,,
,4.0988,5.0489,-5.0489,,
,4.0989,5.049,-5.049,,
,4.099,5.0491,-5.0491,,
,4.0991,5.0492,-5.0492,,
,4.0992,5.0493,-5.0493,,
,4.0993,5.0494,-5.0494,,
,4.0994,5.0495,-5.0495,,
,4.0995,5.0496,-5.0496,,
,4.0996,5.0497,-5.0497,,
,4.0997,5.0498,-5.0498,,
,4.0998,5.0499,-5.0499,,
,4.0999,5.05,-5.05,,
,4.1,5.0501,-5.0501,,
,4.1001,5.0502,-5.0502,,
,4.1002,5.0503,-5.0503,,
,4.1003,5.0504,-5.0504,,
,4.1004,5.0505,-5.0505,,
,4.1005,5.0506,-5.0506,,
,4.1006,5.0507,-5.0507,,
,4.1007,5.0508,-5.0508,,
,4.1008,5.0509,-5.0509,,
,4.1009,5.051,-5.051,,
,4.101,5.0511,-5.0511,,
,4.1011,5.0512,-5.0512,,
,4.1012,5.0513,-5.0513,,
,4.1013,5.0514,-5.0514,,
,4.1014,5.0515,-5.0515,,
,4.1015,5.0516,-5.0516,,
,4.1016,5.0517,-5.0517,,
,4.1017,5.0518,-5.0518,,
,4.1018,5.0519,-5.0519,,
,4.1019,5.052,-5.052,,
,4.102,5.0521,-5.0521,,
,4.1021,5.0522,-5.0522,,
,4.1022,5.0523,-5.0523,,
,4.1023,5.0524,-5.0524,,
,4.1024,5.0525,-5.0525,,
,4.1025,5.0526,-5.0526,,
,4.1026,5.0527,-5.0527,,
,4.1027,5.0528,-5.0528,,
,4.1028,5.0529,-5.0529,,
,4.1029,5.053,-5.053,,
,4.103,5.0531,-5.0531,,
,4.1031,5.0532,-5.0532,,
,4.1032,5.0533,-5.0533,,
,4.1033,5.0534,-5.0534,,
,4.1034,5.0535,-5.0535,,
,4.1035,5.0536,-5.0536,,
,4.1036,5.0537,-5.0537,,
,4.1037,5.0538,-5.0538,,
,4.1038,5.0539,-5.0539,,
,4.1039,5.054,-5.054,,
,4.104,5.0541,-5.0541,,
,4.1041,5.0542,-5.0542,,
,4.1042,5.0543,-5.0543,,
,4.1043,5.0544,-5.0544,,
,4.1044,5.0545,-5.0545,,
,4.1045,5.0546,-5.0546,,
,4.1046,5.0547,-5.0547,,
,4.1047,5.0548,-5.0548,,
,4.1048,5.0549,-5.0549,,
,4.1049,5.055,-5.055,,
,4.105,5.0551,-5.0551,,
,4.1051,5.0552,-5.0552,,
,4.1052,5.0553,-5.0553,,
,4.1053,5.0554,-5.0554,,
,4.1054,5.0555,-5.0555,,
,4.1055,5.0556,-5.0556,,
,4.1056,5.0557,-5.0557,,
,4.1057,5.0558,-5.0558,,
,4.1058,5.0559,-5.0559,,
,4.1059,5.056,-5.056,,
,4.106,5.0561,-5.0561,,
,4.1061,5.0562,-5.0562,,
,4.1062,5.0563,-5.0563,,
,4.1063,5.0564,-5.0564,,
,4.1064,5.0565,-5.0565,,
,4.1065,5.0566,-5.0566,,
,4.1066,5.0567,-5.0567,,
,4.1067,5.0568,-5.0568,,
,4.1068,5.0569,-5.0569,,
,4.1069,5.057,-5.057,,
,4.107,5.0571,-5.0571,,
,4.1071,5.0572,-5.0572,,
,4.1072,5.0573,-5.0573,,
,4.1073,5.0574,-5.0574,,
,4.1074,5.0575,-5.0575,,
,4.1075,5.0576,-5.0576,,
,4.1076,5.0577,-5.0577,,
,4.1077,5.0578,-5.0578,,
,4.1078,5.0579,-5.0579,,
,4.1079,5.058,-5.058,,
,4.108,5.0581,-5.0581,,
,4.1081,5.0582,-5.0582,,
,4.1082,5.0583,-5.0583,,
,4.1083,5.0584,-5.0584,,
,4.1084,5.0585,-5.0585,,
,4.1085,5.0586,-5.0586,,
,4.1086,5.0587,-5.0587,,
,4.1087,5.0588,-5.0588,,
,4.1088,5.0589,-5.0589,,
,4.1089,5.059,-5.059,,
,4.109,5.0591,-5.0591,,
,4.1091,5.0592,-5.0592,,
,4.1092,5.0593,-5.0593,,
,4.1093,5.0594,-5.0594,,
,4.1094,5.0595,-5.0595,,
,4.1095,5.0596,-5.0596,,
,4.1096,5.0597,-5.0597,,
,4.1097,5.0598,-5.0598,,
,4.1098,5.0599,-5.0599,,
,4.1099,5.06,-5.06,,
,4.11,5.0601,-5.0601,,
,4.1101,5.0602,-5.0602,,
,4.1102,5.0603,-5.0603,,
,4.1103,5.0604,-5.0604,,
,4.1104,5.0605,-5.0605,,
,4.1105,5.0606,-5.0606,,
,4.1106,5.0607,-5.0607,,
,4.1107,5.0608,-5.0608,,
,4.1108,5.0609,-5.0609,,
,4.1109,5.061,-5.061,,
,4.111,5.0611,-5.0611,,
,4.1111,5.0612,-5.0612,,
,4.1112,5.0613,-5.0613,,
,4.1113,5.0614,-5.0614,,
,4.1114,5.0615,-5.0615,,
,4.1115,5.0616,-5.0616,,
,4.1116,5.0617,-5.0617,,
,4.1117,5.0618,-5.0618,,
,4.1118,5.0619,-5.0619,,
,4.1119,5.062,-5.062,,
,4.112,5.0621,-5.0621,,
,4.1121,5.0622,-5.0622,,
,4.1122,5.0623,-5.0623,,
,4.1123,5.0624,-5.0624,,
,4.1124,5.0625,-5.0625,,
,4.1125,5.0626,-5.0626,,
,4.1126,5.0627,-5.0627,,
,4.1127,5.0628,-5.0628,,
,4.1128,5.0629,-5.0629,,
,4.1129,5.063,-5.063,,
,4.113,5.0631,-5.0631,,
,4.1131,5.0632,-5.0632,,
,4.1132,5.0633,-5.0633,,
,4.1133,5.0634,-5.0634,,
,4.1134,5.0635,-5.0635,,
,4.1135,5.0636,-5.0636,,
,4.1136,5.0637,-5.0637,,
,4.1137,5.0638,-5.0638,,
,4.1138,5.0639,-5.0639,,
,4.1139,5.064,-5.064,,
,4.114,5.0641,-5.0641,,
,4.1141,5.0642,-5.0642,,
,4.1142,5.0643,-5.0643,,
,4.1143,5.0644,-5.0644,,
,4.1144,5.0645,-5.0645,,
,4.1145,5.0646,-5.0646,,
,4.1146,5.0647,-5.0647,,
,4.1147,5.0648,-5.0648,,
,4.1148,5.0649,-5.0649,,
,4.1149,5.065,-5.065,,
,4.115,5.0651,-5.0651,,
,4.1151,5.0652,-5.0652,,
,4.1152,5.0653,-5.0653,,
,4.1153,5.0654,-5.0654,,
,4.1154,5.0655,-5.0655,,
,4.1155,5.0656,-5.0656,,
,4.1156,5.0657,-5.0657,,
,4.1157,5.0658,-5.0658,,
,4.1158,5.0659,-5.0659,,
,4.1159,5.066,-5.066,,
,4.116,5.0661,-5.0661,,
,4.1161,5.0662,-5.0662,,
,4.1162,5.0663,-5.0663,,
,4.1163,5.0664,-5.0664,,
,4.1164,5.0665,-5.0665,,
,4.1165,5.0666,-5.0666,,
,4.1166,5.0667,-5.0667,,
,4.1167,5.0668,-5.0668,,
,4.1168,5.0669,-5.0669,,
,4.1169,5.067,-5.067,,
,4.117,5.0671,-5.0671,,
,4.1171,5.0672,-5.0672,,
,4.1172,5.0673,-5.0673,,
,4.1173,5.0674,-5.0674,,
,4.1174,5.0675,-5.0675,,
,4.1175,5.0676,-5.0676,,
,4.1176,5.0677,-5.0677,,
,4.1177,5.0678,-5.0678,,
,4.1178,5.0679,-5.0679,,
,4.1179,5.068,-5.068,,
,4.118,5.0681,-5.0681,,
,4.1181,5.0682,-5.0682,,
,4.1182,5.0683,-5.0683,,
,4.1183,5.0684,-5.0684,,
,4.1184,5.0685,-5.0685,,
,4.1185,5.0686,-5.0686,,
,4.1186,5.0687,-5.0687,,
,4.1187,5.0688,-5.0688,,
,4.1188,5.0689,-5.0689,,
,4.1189,5.069,-5.069,,
,4.119,5.0691,-5.0691,,
,4.1191,5.0692,-5.0692,,
,4.1192,5.0693,-5.0693,,
,4.1193,5.0694,-5.0694,,
,4.1194,5.0695,-5.0695,,
,4.1195,5.0696,-5.0696,,
,4.1196,5.0697,-5.0697,,
,4.1197,5.0698,-5.0698,,
,4.1198,5.0699,-5.0699,,
,4.1199,5.07,-5.07,,
,4.12,5.0701,-5.0701,,
,4.1201,5.0702,-5.0702,,
,4.1202,5.0703,-5.0703,,
,4.1203,5.0704,-5.0704,,
,4.1204,5.0705,-5.0705,,
,4.1205,5.0706,-5.0706,,
,4.1206,5.0707,-5.0707,,
,4.1207,5.0708,-5.0708,,
,4.1208,5.0709,-5.0709,,
,4.1209,5.071,-5.071,,
,4.121,5.0711,-5.0711,,
,4.1211,5.0712,-5.0712,,
,4.1212,5.0713,-5.0713,,
,4.1213,5.0714,-5.0714,,
,4.1214,5.0715,-5.0715,,
,4.1215,5.0716,-5.0716,,
,4.1216,5.0717,-5.0717,,
,4.1217,5.0718,-5.0718,,
,4.1218,5.0719,-5.0719,,
,4.1219,5.072,-5.072,,
,4.122,5.0721,-5.0721,,
,4.1221,5.0722,-5.0722,,
,4.1222,5.0723,-5.0723,,
,4.1223,5.0724,-5.0724,,
,4.1224,5.0725,-5.0725,,
,4.1225,5.0726,-5.0726,,
,4.1226,5.0727,-5.0727,,
,4.1227,5.0728,-5.0728,,
,4.1228,5.0729,-5.0729,,
,4.1229,5.073,-5.073,,
,4.123,5.0731,-5.0731,,
,4.1231,5.0732,-5.0732,,
,4.1232,5.0733,-5.0733,,
,4.1233,5.0734,-5.0734,,
,4.1234,5.0735,-5.0735,,
,4.1235,5.0736,-5.0736,,
,4.1236,5.0737,-5.0737,,
,4.1237,5.0738,-5.0738,,
,4.1238,5.0739,-5.0739,,
,4.1239,5.074,-5.074,,
,4.124,5.0741,-5.0741,,
,4.1241,5.0742,-5.0742,,
,4.1242,5.0743,-5.0743,,
,4.1243,5.0744,-5.0744,,
,4.1244,5.0745,-5.0745,,
,4.1245,5.0746,-5.0746,,
,4.1246,5.0747,-5.0747,,
,4.1247,5.0748,-5.0748,,
,4.1248,5.0749,-5.0749,,
,4.1249,5.075,-5.075,,
,4.125,5.0751,-5.0751,,
,4.1251,5.0752,-5.0752,,
,4.1252,5.0753,-5.0753,,
,4.1253,5.0754,-5.0754,,
,4.1254,5.0755,-5.0755,,
,4.1255,5.0756,-5.0756,,
,4.1256,5.0757,-5.0757,,
,4.1257,5.0758,-5.0758,,
,4.1258,5.0759,-5.0759,,
,4.1259,5.076,-5.076,,
,4.126,5.0761,-5.0761,,
,4.1261,5.0762,-5.0762,,
,4.1262,5.0763,-5.0763,,
,4.1263,5.0764,-5.0764,,
,4.1264,5.0765,-5.0765,,
,4.1265,5.0766,-5.0766,,
,4.1266,5.0767,-5.0767,,
,4.1267,5.0768,-5.0768,,
,4.1268,5.0769,-5.0769,,
,4.1269,5.077,-5.077,,
,4.127,5.0771,-5.0771,,
,4.1271,5.0772,-5.0772,,
,4.1272,5.0773,-5.0773,,
,4.1273,5.0774,-5.0774,,
,4.1274,5.0775,-5.0775,,
,4.1275,5.0776,-5.0776,,
,4.1276,5.0777,-5.0777,,
,4.1277,5.0778,-5.0778,,
,4.1278,5.0779,-5.0779,,
,4.1279,5.078,-5.078,,
,4.128,5.0781,-5.0781,,
,4.1281,5.0782,-5.0782,,
,4.1282,5.0783,-5.0783,,
,4.1283,5.0784,-5.0784,,
,4.1284,5.0785,-5.0785,,
,4.1285,5.0786,-5.0786,,
,4.1286,5.0787,-5.0787,,
,4.1287,5.0788,-5.0788,,
,4.1288,5.0789,-5.0789,,
,4.1289,5.079,-5.079,,
,4.129,5.0791,-5.0791,,
,4.1291,5.0792,-5.0792,,
,4.1292,5.0793,-5.0793,,
,4.1293,5.0794,-5.0794,,
,4.1294,5.0795,-5.0795,,
,4.1295,5.0796,-5.0796,,
,4.1296,5.0797,-5.0797,,
,4.1297,5.0798,-5.0798,,
,4.1298,5.0799,-5.0799,,
,4.1299,5.08,-5.08,,
,4.13,5.0801,-5.0801,,
,4.1301,5.0802,-5.0802,,
,4.1302,5.0803,-5.0803,,
,4.1303,5.0804,-5.0804,,
,4.1304,5.0805,-5.0805,,
,4.1305,5.0806,-5.0806,,
,4.1306,5.0807,-5.0807,,
,4.1307,5.0808,-5.0808,,
,4.1308,5.0809,-5.0809,,
,4.1309,5.081,-5.081,,
,4.131,5.0811,-5.0811,,
,4.1311,5.0812,-5.0812,,
,4.1312,5.0813,-5.0813,,
,4.1313,5.0814,-5.0814,,
,4.1314,5.0815,-5.0815,,
,4.1315,5.0816,-5.0816,,
,4.1316,5.0817,-5.0817,,
,4.1317,5.0818,-5.0818,,
,4.1318,5.0819,-5.0819,,
,4.1319,5.082,-5.082,,
,4.132,5.0821,-5.0821,,
,4.1321,5.0822,-5.0822,,
,4.1322,5.0823,-5.0823,,
,4.1323,5.0824,-5.0824,,
,4.1324,5.0825,-5.0825,,
,4.1325,5.0826,-5.0826,,
,4.1326,5.0827,-5.0827,,
,4.1327,5.0828,-5.0828,,
,4.1328,5.0829,-5.0829,,
,4.1329,5.083,-5.083,,
,4.133,5.0831,-5.0831,,
,4.1331,5.0832,-5.0832,,
,4.1332,5.0833,-5.0833,,
,4.1333,5.0834,-5.0834,,
,4.1334,5.0835,-5.0835,,
,4.1335,5.0836,-5.0836,,
,4.1336,5.0837,-5.0837,,
,4.1337,5.0838,-5.0838,,
,4.1338,5.0839,-5.0839,,
,4.1339,5.084,-5.084,,
,4.134,5.0841,-5.0841,,
,4.1341,5.0842,-5.0842,,
,4.1342,5.0843,-5.0843,,
,4.1343,5.0844,-5.0844,,
,4.1344,5.0845,-5.0845,,
,4.1345,5.0846,-5.0846,,
,4.1346,5.0847,-5.0847,,
,4.1347,5.0848,-5.0848,,
,4.1348,5.0849,-5.0849,,
,4.1349,5.085,-5.085,,
,4.135,5.0851,-5.0851,,
,4.1351,5.0852,-5.0852,,
,4.1352,5.0853,-5.0853,,
,4.1353,5.0854,-5.0854,,
,4.1354,5.0855,-5.0855,,
,4.1355,5.0856,-5.0856,,
,4.1356,5.0857,-5.0857,,
,4.1357,5.0858,-5.0858,,
,4.1358,5.0859,-5.0859,,
,4.1359,5.086,-5.086,,
,4.136,5.0861,-5.0861,,
,4.1361,5.0862,-5.0862,,
,4.1362,5.0863,-5.0863,,
,4.1363,5.0864,-5.0864,,
,4.1364,5.0865,-5.0865,,
,4.1365,5.0866,-5.0866,,
,4.1366,5.0867,-5.0867,,
,4.1367,5.0868,-5.0868,,
,4.1368,5.0869,-5.0869,,
,4.1369,5.087,-5.087,,
,4.137,5.0871,-5.0871,,
,4.1371,5.0872,-5.0872,,
,4.1372,5.0873,-5.0873,,
,4.1373,5.0874,-5.0874,,
,4.1374,5.0875,-5.0875,,
,4.1375,5.0876,-5.0876,,
,4.1376,5.0877,-5.0877,,
,4.1377,5.0878,-5.0878,,
,4.1378,5.0879,-5.0879,,
,4.1379,5.088,-5.088,,
,4.138,5.0881,-5.0881,,
,4.1381,5.0882,-5.0882,,
,4.1382,5.0883,-5.0883,,
,4.1383,5.0884,-5.0884,,
,4.1384,5.0885,-5.0885,,
,4.1385,5.0886,-5.0886,,
,4.1386,5.0887,-5.0887,,
,4.1387,5.0888,-5.0888,,
,4.1388,5.0889,-5.0889,,
,4.1389,5.089,-5.089,,
,4.139,5.0891,-5.0891,,
,4.1391,5.0892,-5.0892,,
,4.1392,5.0893,-5.0893,,
,4.1393,5.0894,-5.0894,,
,4.1394,5.0895,-5.0895,,
,4.1395,5.0896,-5.0896,,
,4.1396,5.0897,-5.0897,,
,4.1397,5.0898,-5.0898,,
,4.1398,5.0899,-5.0899,,
,4.1399,5.09,-5.09,,
,4.14,5.0901,-5.0901,,
,4.1401,5.0902,-5.0902,,
,4.1402,5.0903,-5.0903,,
,4.1403,5.0904,-5.0904,,
,4.1404,5.0905,-5.0905,,
,4.1405,5.0906,-5.0906,,
,4.1406,5.0907,-5.0907,,
,4.1407,5.0908,-5.0908,,
,4.1408,5.0909,-5.0909,,
,4.1409,5.091,-5.091,,
,4.141,5.0911,-5.0911,,
,4.1411,5.0912,-5.0912,,
,4.1412,5.0913,-5.0913,,
,4.1413,5.0914,-5.0914,,
,4.1414,5.0915,-5.0915,,
,4.1415,5.0916,-5.0916,,
,4.1416,5.0917,-5.0917,,
,4.1417,5.0918,-5.0918,,
,4.1418,5.0919,-5.0919,,
,4.1419,5.092,-5.092,,
,4.142,5.0921,-5.0921,,
,4.1421,5.0922,-5.0922,,
,4.1422,5.0923,-5.0923,,
,4.1423,5.0924,-5.0924,,
,4.1424,5.0925,-5.0925,,
,4.1425,5.0926,-5.0926,,
,4.1426,5.0927,-5.0927,,
,4.1427,5.0928,-5.0928,,
,4.1428,5.0929,-5.0929,,
,4.1429,5.093,-5.093,,
,4.143,5.0931,-5.0931,,
,4.1431,5.0932,-5.0932,,
,4.1432,5.0933,-5.0933,,
,4.1433,5.0934,-5.0934,,
,4.1434,5.0935,-5.0935,,
,4.1435,5.0936,-5.0936,,
,4.1436,5.0937,-5.0937,,
,4.1437,5.0938,-5.0938,,
,4.1438,5.0939,-5.0939,,
,4.1439,5.094,-5.094,,
,4.144,5.0941,-5.0941,,
,4.1441,5.0942,-5.0942,,
,4.1442,5.0943,-5.0943,,
,4.1443,5.0944,-5.0944,,
,4.1444,5.0945,-5.0945,,
,4.1445,5.0946,-5.0946,,
,4.1446,5.0947,-5.0947,,
,4.1447,5.0948,-5.0948,,
,4.1448,5.0949,-5.0949,,
,4.1449,5.095,-5.095,,
,4.145,5.0951,-5.0951,,
,4.1451,5.0952,-5.0952,,
,4.1452,5.0953,-5.0953,,
,4.1453,5.0954,-5.0954,,
,4.1454,5.0955,-5.0955,,
,4.1455,5.0956,-5.0956,,
,4.1456,5.0957,-5.0957,,
,4.1457,5.0958,-5.0958,,
,4.1458,5.0959,-5.0959,,
,4.1459,5.096,-5.096,,
,4.146,5.0961,-5.0961,,
,4.1461,5.0962,-5.0962,,
,4.1462,5.0963,-5.0963,,
,4.1463,5.0964,-5.0964,,
,4.1464,5.0965,-5.0965,,
,4.1465,5.0966,-5.0966,,
,4.1466,5.0967,-5.0967,,
,4.1467,5.0968,-5.0968,,
,4.1468,5.0969,-5.0969,,
,4.1469,5.097,-5.097,,
,4.147,5.0971,-5.0971,,
,4.1471,5.0972,-5.0972,,
,4.1472,5.0973,-5.0973,,
,4.1473,5.0974,-5.0974,,
,4.1474,5.0975,-5.0975,,
,4.1475,5.0976,-5.0976,,
,4.1476,5.0977,-5.0977,,
,4.1477,5.0978,-5.0978,,
,4.1478,5.0979,-5.0979,,
,4.1479,5.098,-5.098,,
,4.148,5.0981,-5.0981,,
,4.1481,5.0982,-5.0982,,
,4.1482,5.0983,-5.0983,,
,4.1483,5.0984,-5.0984,,
,4.1484,5.0985,-5.0985,,
,4.1485,5.0986,-5.0986,,
,4.1486,5.0987,-5.0987,,
,4.1487,5.0988,-5.0988,,
,4.1488,5.0989,-5.0989,,
,4.1489,5.099,-5.099,,
,4.149,5.0991,-5.0991,,
,4.1491,5.0992,-5.0992,,
,4.1492,5.0993,-5.0993,,
,4.1493,5.0994,-5.0994,,
,4.1494,5.0995,-5.0995,,
,4.1495,5.0996,-5.0996,,
,4.1496,5.0997,-5.0997,,
,4.1497,5.0998,-5.0998,,
,4.1498,5.0999,-5.0999,,
,4.1499,5.1,-5.1,,
,4.15,5.1001,-5.1001,,
,4.1501,5.1002,-5.1002,,
,4.1502,5.1003,-5.1003,,
,4.1503,5.1004,-5.1004,,
,4.1504,5.1005,-5.1005,,
,4.1505,5.1006,-5.1006,,
,4.1506,5.1007,-5.1007,,
,4.1507,5.1008,-5.1008,,
,4.1508,5.1009,-5.1009,,
,4.1509,5.101,-5.101,,
,4.151,5.1011,-5.1011,,
,4.1511,5.1012,-5.1012,,
,4.1512,5.1013,-5.1013,,
,4.1513,5.1014,-5.1014,,
,4.1514,5.1015,-5.1015,,
,4.1515,5.1016,-5.1016,,
,4.1516,5.1017,-5.1017,,
,4.1517,5.1018,-5.1018,,
,4.1518,5.1019,-5.1019,,
,4.1519,5.102,-5.102,,
,4.152,5.1021,-5.1021,,
,4.1521,5.1022,-5.1022,,
,4.1522,5.1023,-5.1023,,
,4.1523,5.1024,-5.1024,,
,4.1524,5.1025,-5.1025,,
,4.1525,5.1026,-5.1026,,
,4.1526,5.1027,-5.1027,,
,4.1527,5.1028,-5.1028,,
,4.1528,5.1029,-5.1029,,
,4.1529,5.103,-5.103,,
,4.153,5.1031,-5.1031,,
,4.1531,5.1032,-5.1032,,
,4.1532,5.1033,-5.1033,,
,4.1533,5.1034,-5.1034,,
,4.1534,5.1035,-5.1035,,
,4.1535,5.1036,-5.1036,,
,4.1536,5.1037,-5.1037,,
,4.1537,5.1038,-5.1038,,
,4.1538,5.1039,-5.1039,,
,4.1539,5.104,-5.104,,
,4.154,5.1041,-5.1041,,
,4.1541,5.1042,-5.1042,,
,4.1542,5.1043,-5.1043,,
,4.1543,5.1044,-5.1044,,
,4.1544,5.1045,-5.1045,,
,4.1545,5.1046,-5.1046,,
,4.1546,5.1047,-5.1047,,
,4.1547,5.1048,-5.1048,,
,4.1548,5.1049,-5.1049,,
,4.1549,5.105,-5.105,,
,4.155,5.1051,-5.1051,,
,4.1551,5.1052,-5.1052,,
